domain,size,members,mean_acc,mean_rho,n_eff,evidence,plurality_acc,n_items,strict_acc,n_items_strict
medicine,4,claude_sonnet+deepseek_v4+gemini_pro+gpt5_mini,0.8418813630043812,0.6492069454217732,1.3570266401929976,5.251039097933908,0.8513333333333333,250,0.8886363636363637,220
medicine,4,claude_sonnet+deepseek_v4+gemini_pro+kimi_k2,0.8329485215751266,0.6255679812284852,1.390480243467615,5.289240011168259,0.8466666666666668,250,0.8744493392070485,227
medicine,4,claude_sonnet+deepseek_v4+gemini_pro+qwen_3,0.827064910107433,0.5927300903172791,1.4397861952880417,5.416751294683739,0.841,250,0.8711453744493393,227
medicine,4,claude_sonnet+deepseek_v4+glm_46+gpt5_mini,0.8483134692509094,0.6778302494933163,1.3186128891292512,5.167193880834581,0.858,250,0.9019607843137255,153
medicine,4,claude_sonnet+deepseek_v4+glm_46+kimi_k2,0.8393806278216548,0.6438105730148209,1.3645209520022012,5.254567461130068,0.8586666666666666,250,0.8878205128205128,156
medicine,4,claude_sonnet+deepseek_v4+glm_46+qwen_3,0.8334970163539612,0.6010735055431407,1.4269301955629161,5.433523974608899,0.848,250,0.8896103896103896,154
medicine,4,claude_sonnet+deepseek_v4+gpt5_mini+kimi_k2,0.8388325825165763,0.6133277726705297,1.4084589774282883,5.41804877594129,0.8506666666666668,250,0.8851351351351351,222
medicine,4,claude_sonnet+deepseek_v4+gpt5_mini+qwen_3,0.8329489710488827,0.6080994068749731,1.4162810325019213,5.387388063030214,0.8493333333333333,250,0.8828828828828829,222
medicine,4,claude_sonnet+deepseek_v4+kimi_k2+qwen_3,0.824016129619628,0.5740268445442762,1.4694642390545618,5.4972985410834285,0.8503333333333334,250,0.8766375545851528,229
medicine,4,claude_sonnet+gemini_pro+glm_46+gpt5_mini,0.842912154599465,0.6972840796389752,1.2937228854769587,5.016128651549131,0.8583333333333334,250,0.8944805194805194,154
medicine,4,claude_sonnet+gemini_pro+glm_46+kimi_k2,0.8339793131702103,0.6952396264209283,1.296294366567718,4.940593649797275,0.8466666666666668,250,0.8821656050955414,157
medicine,4,claude_sonnet+gemini_pro+glm_46+qwen_3,0.8280957017025168,0.6351466744224048,1.376727782355643,5.189458890780415,0.8416666666666667,250,0.8790322580645161,155
medicine,4,claude_sonnet+gemini_pro+gpt5_mini+kimi_k2,0.8334312678651319,0.6605249785566506,1.34157285538799,5.107861269765371,0.8493333333333333,250,0.868421052631579,228
medicine,4,claude_sonnet+gemini_pro+gpt5_mini+qwen_3,0.8275476563974382,0.6379407282342509,1.3727673641169877,5.169252076093237,0.848,250,0.8673913043478261,230
medicine,4,claude_sonnet+gemini_pro+kimi_k2+qwen_3,0.8186148149681836,0.6358433891640023,1.3757380902604157,5.09603018589456,0.8413333333333333,250,0.8438818565400844,237
medicine,4,claude_sonnet+glm_46+gpt5_mini+kimi_k2,0.8398633741116602,0.664866827113688,1.335737446421798,5.148515092324808,0.8526666666666667,250,0.8949044585987261,157
medicine,4,claude_sonnet+glm_46+gpt5_mini+qwen_3,0.8339797626439667,0.6323834002308143,1.3806671117859084,5.262169728535953,0.8506666666666667,250,0.8935483870967742,155
medicine,4,claude_sonnet+glm_46+kimi_k2+qwen_3,0.825046921214712,0.6199053488753584,1.3987402716851012,5.242684180381776,0.84,250,0.8892405063291139,158
medicine,4,claude_sonnet+gpt5_mini+kimi_k2+qwen_3,0.8244988759096334,0.6193909124072505,1.3994955405977827,5.240207996184044,0.847,250,0.8619565217391304,230
medicine,4,deepseek_v4+gemini_pro+glm_46+gpt5_mini,0.8429207338719428,0.6942389171854773,1.2975567729277888,5.031077788904073,0.8466666666666668,250,0.8940397350993378,151
medicine,4,deepseek_v4+gemini_pro+glm_46+kimi_k2,0.8339878924426881,0.6690326930954399,1.3301860779177936,5.0698482574939305,0.845,250,0.8847402597402597,154
medicine,4,deepseek_v4+gemini_pro+glm_46+qwen_3,0.8281042809749946,0.619747135512129,1.3989724655133262,5.273392656066577,0.8366666666666667,250,0.881578947368421,152
medicine,4,deepseek_v4+gemini_pro+gpt5_mini+kimi_k2,0.8334398471376095,0.6327086413247273,1.3802022772408815,5.255022984056731,0.848,250,0.8909090909090909,220
medicine,4,deepseek_v4+gemini_pro+gpt5_mini+qwen_3,0.827556235669916,0.6209317854175401,1.3972357441699823,5.26147347994027,0.835,250,0.8784090909090909,220
medicine,4,deepseek_v4+gemini_pro+kimi_k2+qwen_3,0.8186233942406613,0.5956726754753011,1.4352257366378198,5.316468167476216,0.842,250,0.8766519823788547,227
medicine,4,deepseek_v4+glm_46+gpt5_mini+kimi_k2,0.8398719533841379,0.6473700592434352,1.3595683908363367,5.240456681414253,0.8486666666666667,250,0.8993506493506493,154
medicine,4,deepseek_v4+glm_46+gpt5_mini+qwen_3,0.8339883419164442,0.6256940267757739,1.3902974918063253,5.298960376322128,0.8346666666666667,250,0.8947368421052632,152
medicine,4,deepseek_v4+glm_46+kimi_k2+qwen_3,0.8250555004871896,0.5900542045483276,1.4439585532983552,5.412254772744835,0.8373333333333334,250,0.8903225806451613,155
medicine,4,deepseek_v4+gpt5_mini+kimi_k2+qwen_3,0.824507455182111,0.5879303641737849,1.4472873911576565,5.419243457521915,0.842,250,0.8851351351351351,222
medicine,4,gemini_pro+glm_46+gpt5_mini+kimi_k2,0.8344706387326934,0.6763465736792091,1.3205505270263542,5.037733273035399,0.8496666666666667,250,0.8951612903225806,155
medicine,4,gemini_pro+glm_46+gpt5_mini+qwen_3,0.8285870272649998,0.6373146566847049,1.3736528041525693,5.182614499792073,0.8406666666666668,250,0.8888888888888888,153
medicine,4,gemini_pro+glm_46+kimi_k2+qwen_3,0.8196541858357453,0.6336500577177068,1.3788585674507787,5.1172625311968325,0.8376666666666667,250,0.8862179487179487,156
medicine,4,gemini_pro+gpt5_mini+kimi_k2+qwen_3,0.8191061405306668,0.6272943698231777,1.38798134693821,5.1459794338496385,0.845,250,0.8695175438596491,228
medicine,4,glm_46+gpt5_mini+kimi_k2+qwen_3,0.825538246777195,0.6077751556669059,1.4167690005110498,5.315086307606425,0.8446666666666667,250,0.9006410256410257,156
medicine,5,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+glm_46,0.8375062796840049,0.6834680972904608,1.3390923628009606,5.138116119690114,0.8476666666666668,250,0.890728476821192,151
medicine,5,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+gpt5_mini,0.8370678434399421,0.6705579185843618,1.357872193334946,5.205804716202725,0.8563333333333333,250,0.8922018348623854,218
medicine,5,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+kimi_k2,0.8299215702965383,0.6537069755929876,1.3831917134199219,5.231640620711487,0.847,250,0.875,224
medicine,5,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+qwen_3,0.8252146811223836,0.631729830908437,1.4176678118195662,5.315275646735184,0.8413333333333333,250,0.8683035714285714,224
medicine,5,bytedance_seed+claude_sonnet+deepseek_v4+glm_46+gpt5_mini,0.8422135284371647,0.6797367191768389,1.344466636863297,5.205795634246295,0.8486666666666668,250,0.890728476821192,151
medicine,5,bytedance_seed+claude_sonnet+deepseek_v4+glm_46+kimi_k2,0.835067255293761,0.6566573488143402,1.3786906394512304,5.265493995933232,0.8463333333333333,250,0.8928571428571429,154
medicine,5,bytedance_seed+claude_sonnet+deepseek_v4+glm_46+qwen_3,0.8303603661196062,0.6287406981935053,1.4224901641288732,5.38470560960191,0.8443333333333334,250,0.8947368421052632,152
medicine,5,bytedance_seed+claude_sonnet+deepseek_v4+gpt5_mini+kimi_k2,0.8346288190496983,0.6417620759402689,1.4017191734488228,5.348987203719624,0.8543333333333333,250,0.8886363636363637,220
medicine,5,bytedance_seed+claude_sonnet+deepseek_v4+gpt5_mini+qwen_3,0.8299219298755434,0.6363506463251081,1.4102770784707113,5.334089083893985,0.849,250,0.884090909090909,220
medicine,5,bytedance_seed+claude_sonnet+deepseek_v4+kimi_k2+qwen_3,0.8227756567321396,0.6132395444512884,1.448033756139558,5.4047740379368445,0.8393333333333333,250,0.8650442477876106,226
medicine,5,bytedance_seed+claude_sonnet+gemini_pro+glm_46+gpt5_mini,0.8378924767160092,0.6936037508625115,1.3247085960154605,5.086688291599741,0.8593333333333333,250,0.9013157894736842,152
medicine,5,bytedance_seed+claude_sonnet+gemini_pro+glm_46+kimi_k2,0.8307462035726054,0.6897095144562819,1.330198301464738,5.038990126707343,0.845,250,0.8870967741935484,155
medicine,5,bytedance_seed+claude_sonnet+gemini_pro+glm_46+qwen_3,0.8260393143984507,0.6513793331193412,1.3867635456808305,5.207349279890993,0.8493333333333333,250,0.8986928104575164,153
medicine,5,bytedance_seed+claude_sonnet+gemini_pro+gpt5_mini+kimi_k2,0.8303077673285427,0.6722751330702187,1.3553439263170826,5.1300236738379645,0.851,250,0.8694690265486725,226
medicine,5,bytedance_seed+claude_sonnet+gemini_pro+gpt5_mini+qwen_3,0.8256008781543878,0.6564501727389521,1.379005749673994,5.174015175330267,0.8473333333333333,250,0.8640350877192983,228
medicine,5,bytedance_seed+claude_sonnet+gemini_pro+kimi_k2+qwen_3,0.8184546050109841,0.6525242048214014,1.3850044057791888,5.128860753907946,0.839,250,0.8397435897435898,234
medicine,5,bytedance_seed+claude_sonnet+glm_46+gpt5_mini+kimi_k2,0.8354534523257653,0.6668850603539924,1.3633115578493535,5.210584567742336,0.8533333333333333,250,0.9032258064516129,155
medicine,5,bytedance_seed+claude_sonnet+glm_46+gpt5_mini+qwen_3,0.8307465631516104,0.6451205940864414,1.396459882900748,5.290002479299168,0.85,250,0.8986928104575164,153
medicine,5,bytedance_seed+claude_sonnet+glm_46+kimi_k2+qwen_3,0.8236002900082067,0.6349661987977663,1.4124833261407441,5.280085005162997,0.8413333333333333,250,0.8942307692307693,156
medicine,5,bytedance_seed+claude_sonnet+gpt5_mini+kimi_k2+qwen_3,0.823161853764144,0.638051944249405,1.4075753204465071,5.257494451508539,0.8473333333333333,250,0.8640350877192983,228
medicine,5,bytedance_seed+deepseek_v4+gemini_pro+glm_46+gpt5_mini,0.8378993401339914,0.7000317301120568,1.3157455276283896,5.052337898639366,0.8353333333333333,250,0.8825503355704698,149
medicine,5,bytedance_seed+deepseek_v4+gemini_pro+glm_46+kimi_k2,0.8307530669905876,0.6822404311826328,1.3408558116432046,5.079427821305994,0.848,250,0.8947368421052632,152
medicine,5,bytedance_seed+deepseek_v4+gemini_pro+glm_46+qwen_3,0.8260461778164329,0.6503946864948195,1.3882800717829336,5.213110201450673,0.839,250,0.8866666666666667,150
medicine,5,bytedance_seed+deepseek_v4+gemini_pro+gpt5_mini+kimi_k2,0.830314630746525,0.6638404074527087,1.3678537191021372,5.177440305020408,0.844,250,0.8830275229357798,218
medicine,5,bytedance_seed+deepseek_v4+gemini_pro+gpt5_mini+qwen_3,0.82560774157237,0.6544998837705696,1.3819791715054195,5.185237300063596,0.84,250,0.8784403669724771,218
medicine,5,bytedance_seed+deepseek_v4+gemini_pro+kimi_k2+qwen_3,0.8184614684289663,0.6366768533298247,1.4097582397755757,5.220592706585531,0.846,250,0.875,224
medicine,5,bytedance_seed+deepseek_v4+glm_46+gpt5_mini+kimi_k2,0.8354603157437476,0.6646420763534846,1.3666548175692155,5.223430758670501,0.8413333333333333,250,0.8881578947368421,152
medicine,5,bytedance_seed+deepseek_v4+glm_46+gpt5_mini+qwen_3,0.8307534265695926,0.6493620467350611,1.3898740830101224,5.265122312265398,0.8353333333333333,250,0.8933333333333333,150
medicine,5,bytedance_seed+deepseek_v4+glm_46+kimi_k2+qwen_3,0.8236071534261888,0.6253105889231918,1.4280645245452264,5.338397442674984,0.837,250,0.8921568627450981,153
medicine,5,bytedance_seed+deepseek_v4+gpt5_mini+kimi_k2+qwen_3,0.823168717182126,0.6274306920309696,1.424613945412204,5.321203315560427,0.842,250,0.8818181818181818,220
medicine,5,bytedance_seed+gemini_pro+glm_46+gpt5_mini+kimi_k2,0.831139264022592,0.6842227186132263,1.338010706756862,5.072328499605227,0.854,250,0.8986928104575164,153
medicine,5,bytedance_seed+gemini_pro+glm_46+gpt5_mini+qwen_3,0.826432374848437,0.658529158278697,1.375850173447658,5.170135903345746,0.846,250,0.8940397350993378,151
medicine,5,bytedance_seed+gemini_pro+glm_46+kimi_k2+qwen_3,0.8192861017050334,0.6536628344230966,1.3832592781111852,5.130152919264342,0.848,250,0.8961038961038961,154
medicine,5,bytedance_seed+gemini_pro+gpt5_mini+kimi_k2+qwen_3,0.8188476654609707,0.6532438290188824,1.3839009576824561,5.128438495218559,0.844,250,0.8650442477876106,226
medicine,5,bytedance_seed+glm_46+gpt5_mini+kimi_k2+qwen_3,0.8239933504581932,0.6335371186746708,1.4147679521093957,5.292456285226944,0.843,250,0.9025974025974026,154
medicine,5,claude_sonnet+deepseek_v4+gemini_pro+glm_46+gpt5_mini,0.8436914258072316,0.6789882894451305,1.345549792394697,5.225011104506002,0.8593333333333333,250,0.9066666666666666,150
medicine,5,claude_sonnet+deepseek_v4+gemini_pro+glm_46+kimi_k2,0.8365451526638278,0.662006425849157,1.3706043779638304,5.24937129925434,0.8526666666666668,250,0.8888888888888888,153
medicine,5,claude_sonnet+deepseek_v4+gemini_pro+glm_46+qwen_3,0.831838263489673,0.6250157322562128,1.4285457437169693,5.4226687459334055,0.853,250,0.9006622516556292,151
medicine,5,claude_sonnet+deepseek_v4+gemini_pro+gpt5_mini+kimi_k2,0.8361067164197651,0.6362672638404333,1.4104097612535245,5.397307171720962,0.8613333333333333,250,0.9036697247706422,218
medicine,5,claude_sonnet+deepseek_v4+gemini_pro+gpt5_mini+qwen_3,0.8313998272456102,0.6217817912531632,1.4338450430389904,5.4382951161259125,0.854,250,0.8967889908256881,218
medicine,5,claude_sonnet+deepseek_v4+gemini_pro+kimi_k2+qwen_3,0.8242535541022065,0.6047681961458689,1.4623847794480687,5.473209696029734,0.8473333333333333,250,0.8777777777777778,225
medicine,5,claude_sonnet+deepseek_v4+glm_46+gpt5_mini+kimi_k2,0.8412524014169878,0.6494410963071581,1.3897519305401256,5.371114376080933,0.8566666666666667,250,0.9052287581699346,153
medicine,5,claude_sonnet+deepseek_v4+glm_46+gpt5_mini+qwen_3,0.8365455122428328,0.6290161177836037,1.4220444593801238,5.446388919232096,0.8513333333333333,250,0.9006622516556292,151
medicine,5,claude_sonnet+deepseek_v4+glm_46+kimi_k2+qwen_3,0.829399239099429,0.6057740953051848,1.4606658542921038,5.519272161419594,0.8523333333333334,250,0.8961038961038961,154
medicine,5,claude_sonnet+deepseek_v4+gpt5_mini+kimi_k2+qwen_3,0.8289608028553663,0.600555060134163,1.4696285503290407,5.548589492567319,0.854,250,0.8909090909090909,220
medicine,5,claude_sonnet+gemini_pro+glm_46+gpt5_mini+kimi_k2,0.8369313496958322,0.6788524170818901,1.3457466191744825,5.157971377967919,0.8553333333333333,250,0.8961038961038961,154
medicine,5,claude_sonnet+gemini_pro+glm_46+gpt5_mini+qwen_3,0.8322244605216772,0.64801390784223,1.3919606245336789,5.287640482727298,0.856,250,0.8980263157894737,152
medicine,5,claude_sonnet+gemini_pro+glm_46+kimi_k2+qwen_3,0.8250781873782735,0.6439570193200801,1.3982775155686082,5.24125260175295,0.8473333333333333,250,0.8870967741935484,155
medicine,5,claude_sonnet+gemini_pro+gpt5_mini+kimi_k2+qwen_3,0.8246397511342108,0.6361988756370665,1.410518602950614,5.28285591847418,0.8533333333333333,250,0.8738938053097345,226
medicine,5,claude_sonnet+glm_46+gpt5_mini+kimi_k2+qwen_3,0.8297854361314334,0.6288643288588035,1.422290061110015,5.378150853653743,0.849,250,0.896774193548387,155
medicine,5,deepseek_v4+gemini_pro+glm_46+gpt5_mini+kimi_k2,0.8369382131138143,0.6639393769056577,1.3677055957826756,5.242204424142395,0.852,250,0.9006622516556292,151
medicine,5,deepseek_v4+gemini_pro+glm_46+gpt5_mini+qwen_3,0.8322313239396595,0.6395853043151252,1.4051491115428794,5.337808656901233,0.841,250,0.8959731543624161,149
medicine,5,deepseek_v4+gemini_pro+glm_46+kimi_k2+qwen_3,0.8250850507962557,0.6216313532697808,1.4340925155007698,5.375568445500228,0.848,250,0.8980263157894737,152
medicine,5,deepseek_v4+gemini_pro+gpt5_mini+kimi_k2+qwen_3,0.8246466145521929,0.6129075672429063,1.4485908426946592,5.42551772762853,0.844,250,0.8899082568807339,218
medicine,5,deepseek_v4+glm_46+gpt5_mini+kimi_k2+qwen_3,0.8297922995494156,0.6117647620816455,1.450511850798527,5.484937295292284,0.844,250,0.9046052631578947,152
medicine,5,gemini_pro+glm_46+gpt5_mini+kimi_k2+qwen_3,0.8254712478282601,0.6364761627143409,1.4100773969742957,5.289326536477247,0.853,250,0.9019607843137255,153
medicine,6,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+glm_46+gpt5_mini,0.839378482369724,0.6843977509118933,1.3568555536948081,5.225027559070125,0.8623333333333333,250,0.8952702702702703,148
medicine,6,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+glm_46+kimi_k2,0.833423254750221,0.6712981321976432,1.3772553339157105,5.243638093168426,0.8463333333333334,250,0.8929359823399557,151
medicine,6,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+glm_46+qwen_3,0.8295008471050919,0.6451213963771294,1.419914352120495,5.366308408763358,0.8446666666666668,250,0.8948545861297538,149
medicine,6,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+gpt5_mini+kimi_k2,0.8330578912135019,0.6564016290801631,1.4012117203570553,5.331163071351744,0.851,250,0.8912037037037037,216
medicine,6,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+gpt5_mini+qwen_3,0.8291354835683729,0.6452283739300987,1.419734638604597,5.361964635587803,0.8466666666666667,250,0.8881172839506172,216
medicine,6,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+kimi_k2+qwen_3,0.8231802559488698,0.6321076008749679,1.4421211856954441,5.3867104994526755,0.8443333333333333,250,0.873123123123123,222
medicine,6,bytedance_seed+claude_sonnet+deepseek_v4+glm_46+gpt5_mini+kimi_k2,0.8373459620445208,0.6598540628243471,1.3955856602670245,5.353238302254482,0.8596666666666667,250,0.8995584988962471,151
medicine,6,bytedance_seed+claude_sonnet+deepseek_v4+glm_46+gpt5_mini+qwen_3,0.8334235543993916,0.644721137050093,1.420587158728619,5.408618852064921,0.8503333333333334,250,0.8982102908277404,149
medicine,6,bytedance_seed+claude_sonnet+deepseek_v4+glm_46+kimi_k2+qwen_3,0.8274683267798886,0.6274480790808795,1.4502420518432373,5.460182463299202,0.8453333333333333,250,0.8980263157894737,152
medicine,6,bytedance_seed+claude_sonnet+deepseek_v4+gpt5_mini+kimi_k2+qwen_3,0.8271029632431697,0.6262316605218672,1.452377168943214,5.464507390499694,0.8493333333333333,250,0.8876146788990825,218
medicine,6,bytedance_seed+claude_sonnet+gemini_pro+glm_46+gpt5_mini+kimi_k2,0.8337450856102245,0.6809247657396866,1.362204863195548,5.189496568675929,0.853,250,0.8947368421052632,152
medicine,6,bytedance_seed+claude_sonnet+gemini_pro+glm_46+gpt5_mini+qwen_3,0.8298226779650953,0.6588494861546954,1.3972180450066158,5.2837136812005125,0.8513333333333333,250,0.8966666666666666,150
medicine,6,bytedance_seed+claude_sonnet+gemini_pro+glm_46+kimi_k2+qwen_3,0.8238674503455923,0.6543665174896612,1.4045494239707506,5.2530111916525595,0.843,250,0.8921568627450981,153
medicine,6,bytedance_seed+claude_sonnet+gemini_pro+gpt5_mini+kimi_k2+qwen_3,0.8235020868088734,0.6514573599226543,1.409348320283481,5.267413426324766,0.847,250,0.8683035714285714,224
medicine,6,bytedance_seed+claude_sonnet+glm_46+gpt5_mini+kimi_k2+qwen_3,0.8277901576398922,0.6412375408368465,1.4264698634422135,5.373897864038646,0.8513333333333333,250,0.9019607843137255,153
medicine,6,bytedance_seed+deepseek_v4+gemini_pro+glm_46+gpt5_mini+kimi_k2,0.8337508051252097,0.6764861234366278,1.3691032497980704,5.215833362376267,0.8473333333333334,250,0.8948545861297538,149
medicine,6,bytedance_seed+deepseek_v4+gemini_pro+glm_46+gpt5_mini+qwen_3,0.8298283974800805,0.6587338016177214,1.3974062715819338,5.284482075949757,0.8453333333333334,250,0.8934240362811791,147
medicine,6,bytedance_seed+deepseek_v4+gemini_pro+glm_46+kimi_k2+qwen_3,0.8238731698605775,0.644986124603891,1.4201416627551497,5.311382099831292,0.848,250,0.8966666666666666,150
medicine,6,bytedance_seed+deepseek_v4+gemini_pro+gpt5_mini+kimi_k2+qwen_3,0.8235078063238586,0.6414332054743103,1.4261381559378419,5.330221248851439,0.8453333333333333,250,0.8881172839506172,216
medicine,6,bytedance_seed+deepseek_v4+glm_46+gpt5_mini+kimi_k2+qwen_3,0.8277958771548773,0.6353412141331705,1.4365387217787815,5.411887614571236,0.846,250,0.9,150
medicine,6,bytedance_seed+gemini_pro+glm_46+gpt5_mini+kimi_k2+qwen_3,0.824195000720581,0.653278636953819,1.4063401426337903,5.26288527059712,0.85,250,0.9006622516556292,151
medicine,6,claude_sonnet+deepseek_v4+gemini_pro+glm_46+gpt5_mini+kimi_k2,0.8385775431862431,0.6615824782382378,1.3927859842899286,5.355132230897621,0.8633333333333333,250,0.9,150
medicine,6,claude_sonnet+deepseek_v4+gemini_pro+glm_46+gpt5_mini+qwen_3,0.834655135541114,0.6404001904825775,1.4278911566059165,5.449132261170863,0.858,250,0.902027027027027,148
medicine,6,claude_sonnet+deepseek_v4+gemini_pro+glm_46+kimi_k2+qwen_3,0.828699907921611,0.6271921370243807,1.4506907721786424,5.474422053571033,0.8506666666666668,250,0.8929359823399557,151
medicine,6,claude_sonnet+deepseek_v4+gemini_pro+gpt5_mini+kimi_k2+qwen_3,0.8283345443848921,0.6187464590422669,1.465655193677059,5.527123700308837,0.8553333333333333,250,0.8981481481481481,216
medicine,6,claude_sonnet+deepseek_v4+glm_46+gpt5_mini+kimi_k2+qwen_3,0.8326226152159109,0.6209025767450931,1.4618056198069704,5.557133033111286,0.8573333333333334,250,0.9028697571743928,151
medicine,6,claude_sonnet+gemini_pro+glm_46+gpt5_mini+kimi_k2+qwen_3,0.8290217387816146,0.6453937852424018,1.4194568506981882,5.359776142047592,0.8573333333333333,250,0.8947368421052632,152
medicine,6,deepseek_v4+gemini_pro+glm_46+gpt5_mini+kimi_k2+qwen_3,0.8290274582965997,0.6310507544215761,1.4439551298346613,5.452338305812207,0.8493333333333334,250,0.9015659955257269,149
medicine,7,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+glm_46+gpt5_mini+kimi_k2,0.8356112891856634,0.6701349917755142,1.3941973643295282,5.33023165678129,0.855,250,0.8986486486486487,148
medicine,7,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+glm_46+gpt5_mini+qwen_3,0.8322492254898386,0.6539217337891726,1.421744038812369,5.401030914152879,0.8506666666666667,250,0.8972602739726028,146
medicine,7,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+glm_46+kimi_k2+qwen_3,0.8271447446731218,0.6432171410926505,1.440535858957905,5.420375886913149,0.8483333333333333,250,0.8993288590604027,149
medicine,7,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+gpt5_mini+kimi_k2+qwen_3,0.8268315759273627,0.6388008984066182,1.4484340738916264,5.446924579965956,0.847,250,0.8901869158878505,214
medicine,7,bytedance_seed+claude_sonnet+deepseek_v4+glm_46+gpt5_mini+kimi_k2+qwen_3,0.8305070652110931,0.636533753027471,1.4525224813888153,5.499903415924068,0.8553333333333333,250,0.9060402684563759,149
medicine,7,bytedance_seed+claude_sonnet+gemini_pro+glm_46+gpt5_mini+kimi_k2+qwen_3,0.8274205996959819,0.6550725846199663,1.419752877618984,5.344915697428928,0.853,250,0.9033333333333333,150
medicine,7,bytedance_seed+deepseek_v4+gemini_pro+glm_46+gpt5_mini+kimi_k2+qwen_3,0.8274255021373979,0.6487585515201594,1.430746364775005,5.386351782729799,0.8473333333333333,250,0.8979591836734694,147
medicine,7,claude_sonnet+deepseek_v4+gemini_pro+glm_46+gpt5_mini+kimi_k2+qwen_3,0.8315627061897122,0.6350383401709334,1.455231857998108,5.52110273727823,0.8613333333333333,250,0.9054054054054054,148
medicine,8,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+glm_46+gpt5_mini+kimi_k2+qwen_3,0.8298440885637715,0.6476847493003107,1.4456629739610536,5.46713200878252,0.851,250,0.9006849315068494,146
law,3,bytedance_seed+claude_sonnet+deepseek_v4,0.6454900304949566,0.42774011451003696,1.6168321025896222,4.521467538444988,0.6800000000000002,250,0.7185929648241205,199
law,3,bytedance_seed+claude_sonnet+gemini_pro,0.6836808297089326,0.49889847886571204,1.5016541037316506,4.45685535998622,0.704,250,0.7125,240
law,3,bytedance_seed+claude_sonnet+glm_46,0.584734693877551,0.3555715921956382,1.7532138907868327,4.452225662280793,0.6453333333333334,250,0.6723163841807909,118
law,3,bytedance_seed+claude_sonnet+gpt5_mini,0.6634575124847627,0.47551433035374785,1.5376503997189457,4.422228715614529,0.6513333333333332,250,0.7329434697855751,171
law,3,bytedance_seed+claude_sonnet+kimi_k2,0.6413420757861377,0.4477637758588477,1.582672853940556,4.397327496629832,0.6646666666666666,250,0.6666666666666666,244
law,3,bytedance_seed+claude_sonnet+qwen_3,0.6525442176870748,0.48392375371610147,1.5245083720509565,4.31049569394364,0.6946666666666668,250,0.6925170068027212,245
law,3,bytedance_seed+deepseek_v4+gemini_pro,0.6726266425168145,0.5426390417147108,1.4386570423577458,4.197013901445996,0.6933333333333335,250,0.7225042301184432,197
law,3,bytedance_seed+deepseek_v4+glm_46,0.5736805066854328,0.43730680399726,1.6003297891395492,3.9913955868268,0.6193333333333333,250,0.6963696369636965,101
law,3,bytedance_seed+deepseek_v4+gpt5_mini,0.6524033252926444,0.5584717711815875,1.4171374625565387,4.006027550954789,0.646,250,0.6973684210526315,152
law,3,bytedance_seed+deepseek_v4+kimi_k2,0.6302878885940194,0.4973959787221685,1.5039162298626385,4.106708906678312,0.6466666666666667,250,0.6767169179229481,199
law,3,bytedance_seed+deepseek_v4+qwen_3,0.6414900304949566,0.49963923522384185,1.500541342461529,4.170097051755041,0.6626666666666667,250,0.6767169179229481,199
law,3,bytedance_seed+gemini_pro+glm_46,0.611871305899409,0.4402631831944947,1.5952980259248573,4.231383771390787,0.6913333333333334,250,0.7507246376811595,115
law,3,bytedance_seed+gemini_pro+gpt5_mini,0.6905941245066206,0.5859520947614956,1.381276399977331,4.143998995444535,0.6846666666666668,250,0.7317554240631164,169
law,3,bytedance_seed+gemini_pro+kimi_k2,0.6684786878079957,0.5038332890378004,1.494272023433082,4.331202740547702,0.6993333333333334,250,0.7085076708507672,239
law,3,bytedance_seed+gemini_pro+qwen_3,0.6796808297089328,0.5294571402594744,1.4570786304147885,4.297697120193123,0.7093333333333334,250,0.7138888888888889,240
law,3,bytedance_seed+glm_46+gpt5_mini,0.5916479886752389,0.4307823165838471,1.6115475909612174,4.1384652468212915,0.6233333333333334,250,0.7259259259259261,90
law,3,bytedance_seed+glm_46+kimi_k2,0.5695325519766139,0.40571392488330654,1.6561520793591222,4.102568276928113,0.624,250,0.6581196581196581,117
law,3,bytedance_seed+glm_46+qwen_3,0.5807346938775511,0.34210088459238036,1.7812592617404461,4.494143274227928,0.6640000000000001,250,0.7288135593220337,118
law,3,bytedance_seed+gpt5_mini+kimi_k2,0.6482553705838257,0.4983345085429711,1.5025024049195588,4.219934052266415,0.6333333333333334,250,0.6920077972709552,171
law,3,bytedance_seed+gpt5_mini+qwen_3,0.6594575124847627,0.5179648577692227,1.4735282741362146,4.211494440387982,0.6653333333333332,250,0.7212475633528266,171
